Molecule ChEMBL ID,BCUTp-1l,minHCsats,MDEC-33,SpMin3_Bhm,SpMax2_Bhv,minHBint3,SHBint3,MLFER_A,SpMin2_Bhm,BCUTw-1h,minssNH,FMF,SpMax3_Bhs,SpMax2_Bhm,maxHBint8,MDEN-22,SpMin5_Bhm,nAtomLC,SpMax4_Bhm,VC-4,maxHBint3,SCH-6,SC-4,maxHBd,nHaaNH,SpMax1_Bhm,minHssNH,maxssCH2,maxHCsats,ASP-0,SCH-5,minHCsatu,AATSC0p,TopoPSA,MDEO-11,SpMin4_Bhm,MDEN-23,minHBd,AATS0v,ATSC1i,SpMax1_Bhv,nAtomLAC,RotBFrac,JGI8,ASP-5,SC-3,SpMax3_Bhv,JGI5,ATS0m,SpMax2_Bhs,ASP-7,MLFER_E,minHBint8,JGI9,VC-5,maxdssC,Formation energy,pIC50,pIC50_binary
CHEMBL4789410,4.913061991691597,0.0,12.135655508588496,1.9220802354115545,3.8333369526182848,1.4442325840910375,4.1249167715620345,0.406,1.932675773074468,15.99694732196267,2.829746920603915,0.484375,3.909681882362829,3.868580635462159,3.1362127284539945,2.174325636200146,1.5318101089966016,3,3.764811082736846,0.0,2.680684187470997,0.4819019230097092,0.0,0.5865406420859691,0.0,4.062846041262003,0.4352285200149184,0.4651870013003671,0.0,0.7012549769262127,0.0962250448649376,0.0,0.2149188984704129,155.22999999999996,0.0,1.7681931122040169,1.4747364058909749,0.4352285200149184,231.85655342347889,-14.909158289947886,3.938120446431646,0,0.2142857142857142,0.011531188519537,0.0745045064156004,2.515408429956146,3.782386217663192,0.0238255360623781,6259.021326000013,4.157783071530507,0.0299649128650437,4.920999999999999,3.1362127284539945,0.0072865903183885,0.0851593610629208,0.0,-217.12,6.61083,1
CHEMBL4789519,4.9108266078096,0.2768482207083997,2.2966420881930447,1.862210212915582,3.8055991752879614,5.578142128659961,5.578142128659961,0.371,1.963728495881272,15.99592877594164,2.811513787470877,0.320754716981132,3.8754229487311695,3.800651956998558,1.3169753748465898,0.7841369378620653,1.5618931916157703,9,3.445994168248829,0.0,5.578142128659961,0.1853954059492991,0.0,0.466141373295196,0.0,3.849389217140008,0.4208680180784639,1.1345967209514267,0.5372355354942677,0.7156214884626864,0.0,0.0,0.2301140289142031,58.2,0.1111111111111111,1.6057192122630972,0.0,0.4208680180784639,212.9862880619476,4.781897507484334,3.8346366817878015,5,0.4285714285714285,0.0085663895187704,0.0926320254056425,1.0992923521208586,3.451581356898428,0.0238095238095238,4300.752475000011,4.639565105084861,0.0414011467224956,1.848,1.1832762355331436,0.0037228260869565,0.0,0.0,-220.17,6.44174,0
CHEMBL4789871,3.57266695010662,0.333985323018921,15.427506783562134,1.9034428658432605,3.8862489174536368,0.6947714573819253,1.8469589484961264,0.6930000000000001,1.91491469107638,19.001434167324707,2.268990096222782,0.3191489361702128,4.940536451412547,3.90378225245283,4.641628419458718,1.845901708069784,1.7769252455984326,13,3.733860615961388,0.1155608037948667,1.1521874911142014,0.9154730157179556,0.3907372072107787,0.5790897644375494,1.0,4.040525197755016,0.2241573733105118,0.9983070882465392,0.838838156153549,0.7210693303426378,0.2845177968644246,0.4851331327883417,0.2281894296473284,129.31,0.2413723461514074,1.8728564192209776,0.4674813106025831,0.2241573733105118,209.0203977431156,-24.403015999139843,3.972617058225361,9,0.3333333333333333,0.0105953656661914,0.0722458254869717,4.586478149158128,3.769836656671619,0.0270334757834757,8883.02076659906,5.209775893454009,0.0293966254169598,2.9830000000000005,0.8159904786600997,0.009845874355368,0.1919182140446449,0.2134063821523559,-399.95,7.79588,1
CHEMBL4790678,4.51294157935566,0.0,11.987490317514508,1.90743745624468,3.834684476696514,1.4411398198467225,4.1204993516714445,0.5700000000000001,1.929911408333855,34.969381027132826,2.8193977393328225,0.5535714285714286,4.164842660500498,3.982377782838461,0.2268513223348053,2.174325636200146,1.529359173666113,3,3.767338087231992,0.0,2.6793595318247223,0.4819019230097092,0.0,0.5877172919868989,0.0,4.068992709184874,0.4297964212494864,0.4604937727182496,0.0,0.7009298766895276,0.0962250448649376,0.0,0.2289293607816582,136.76999999999998,0.0,1.7610668857289278,1.4747364058909749,0.4297964212494864,250.955652842588,-8.463550245210547,3.938531173429507,0,0.175,0.01218820861678,0.073893375242259,2.5785646602833148,3.787732751009981,0.0230882352941176,7070.10252214978,4.625948208063961,0.0296393076663957,4.893999999999999,0.2268513223348053,0.0077749719416386,0.1208736467772065,0.0,-155.39,6.24949,0
CHEMBL4791367,4.631339291286018,0.5531720556679973,12.025839178469392,1.8695480639381965,3.82902471190444,-0.4791834636531958,1.6960729709249116,1.152,1.928139489192844,31.97207304997444,2.7668868238918325,0.5147058823529411,4.657526841386513,4.063512952154606,5.228754129214225,1.987981823826373,1.6457871380916518,11,3.829564181890716,0.0,1.1270589970259723,0.4388321936425753,0.0,0.4044690904518577,1.0,4.197414631736367,0.3211968117710812,0.6991197702042757,0.8422642134601006,0.6974691494688161,0.2621886974951644,0.0,0.2703631348457785,137.23999999999998,0.0999999999999999,1.6980930969053742,0.0,0.3211968117710812,238.4620049411212,-7.653712281953054,4.0465933923010855,5,0.2954545454545454,0.0077216264592256,0.0776562533036156,2.1515512256309925,3.772091249955968,0.0220807127882599,7494.040594149784,4.675662082266237,0.0322679953671624,3.733,4.034296110595681,0.0060677083333333,0.149328285468573,0.0,-332.15,6.37675,0
CHEMBL4793261,4.455560691595118,0.3227351022890294,12.676087257649511,1.9034275368816829,3.886108262725166,0.6908787837930237,1.819064747473397,0.784,1.9148475729860404,19.000138766775983,3.265544609627853,0.2619047619047619,4.960286830697352,3.903025338602738,2.528076776571927,1.144714242553332,1.631559619831752,13,3.5752046588098625,0.1020620726159657,1.1281859636803733,0.8321396823846223,0.1020620726159657,0.3454817185329902,1.0,4.03379975745136,0.2160170898976364,1.0484522190143306,0.8045973875661374,0.7212277769269867,0.2845177968644246,0.4715515922272057,0.2235001451704629,113.62,0.2538788992414406,1.7769235764311435,0.381571414184444,0.2160170898976364,198.7842803351179,-20.61482281241559,3.969752226094976,9,0.3636363636363636,0.0102742645589525,0.0704901927292136,2.866378782042481,3.657808244348579,0.029667577413479,6941.44202814979,4.962680049846809,0.0292206632973846,2.197,2.528076776571927,0.008760854781335,0.1581070384360257,0.2622687182756977,-400.01,7.69897,1
CHEMBL4793558,4.462778932851023,0.3662234408517422,10.132004007419832,1.8281192910103727,3.7371471743884577,-0.4159671249808531,1.4187483840775252,1.1549999999999998,1.9173221987532287,31.97319937078576,3.201497622197027,0.3661971830985915,4.848309616936064,4.05502197402088,3.2145339116791303,1.4335341404317248,1.6379205678849145,13,3.5900352977562404,0.0,0.946680203777577,0.4541241452319315,0.0,0.2773812165668226,1.0,4.197694257986131,0.2747257259385234,0.8809955890069526,0.8349704743008313,0.7037015853834282,0.2405626121623441,0.4728878141972686,0.2637402617234755,146.76999999999998,0.3273087983330075,1.772427687137698,0.8297773030513044,0.2747257259385234,213.6720404030429,-16.016573743681306,3.972370161961172,9,0.35,0.0076451877047115,0.074488340798735,1.8223263450294465,3.666274653899436,0.0241954022988505,6962.373292000016,4.857217385031872,0.0288221012179195,2.785,1.4954622839642684,0.005524193548387,0.1665390564416513,0.2736033006685621,-312.32,7.71897,1
CHEMBL4793832,4.157288185802101,0.3201159173601559,10.53174155212528,1.9034083579487984,3.885483458894055,0.7024327080874558,1.860529800435749,0.784,1.914725429668638,18.99941518172654,3.238223077811372,0.282051282051282,4.989177395295932,3.902304639793008,3.124076621042549,1.144714242553332,1.6315075896373976,13,3.573650993088259,0.1020620726159657,1.1580970923482932,0.8321396823846223,0.1020620726159657,0.3576335121207956,1.0,4.028851644280823,0.2230814200680271,1.051464402191349,0.7963508597883597,0.7180495211481653,0.2845177968644246,0.4683180852827612,0.2267433680753579,87.32000000000001,0.0999999999999999,1.7769134145122203,0.381571414184444,0.2230814200680271,198.74175593733207,-17.6939980855274,3.957951750269786,9,0.3414634146341463,0.0097221627994314,0.0717188234292049,2.730296018554528,3.6388162501796577,0.0275977366255143,6498.868916299558,5.156123065584476,0.0291324514199679,2.0310000000000006,2.5975627632348046,0.0092016746684956,0.1422351500239525,0.2631097282908146,-367.6,8.82391,1
CHEMBL4794128,5.3010587097497375,0.5199667981787426,10.367139758518167,1.8734403492856204,3.830951571681964,-0.4441564552789803,1.6723277734826358,1.152,1.9661384234587884,31.972073015816605,3.039942379447388,0.4861111111111111,4.123954713086609,4.063512809701327,4.286117354723079,1.987981823826373,1.6475469820624302,11,3.829453421377227,0.0,1.1051690574397877,0.4541241452319314,0.0,0.3459565954089139,1.0,4.197414626898711,0.3053278953339829,0.8111442096096675,0.8222642134601006,0.6974691494688161,0.2621886974951644,0.0,0.2659179129935804,131.25,0.0999999999999999,1.6980944133879403,0.5404746449137287,0.3053278953339829,230.738161195062,-13.041325687675217,4.046593388724207,5,0.2954545454545454,0.0082360297514067,0.0780900014391192,2.2435700477669407,3.772104171658397,0.0228292181069958,7221.657695000015,4.645055229882235,0.0323464526433926,4.079000000000001,3.901557794386379,0.0056510416666666,0.2061155305011163,0.0,-227.95,5.30103,0
CHEMBL4794196,4.303424652031223,0.3206765991492114,10.84833493449012,1.903407712483155,3.8855119569940735,0.7044420882305187,1.8737486679122808,0.784,1.914719837173663,18.99941518172654,3.226414950239356,0.282051282051282,4.989177225138847,3.902346697578556,3.220338849943516,1.144714242553332,1.6315138171729031,13,3.5732597567380338,0.1020620726159657,1.169306579681762,0.8321396823846223,0.1020620726159657,0.3624166753861017,1.0,4.030724786798961,0.2254270990803728,1.0465085572629766,0.8012698412698411,0.7180495211481653,0.2845177968644246,0.4691253769494279,0.2267433680753579,87.32000000000001,0.0999999999999999,1.776913999727173,0.381571414184444,0.2254270990803728,198.74175593733207,-17.6939980855274,3.958812135699524,9,0.3414634146341463,0.0090848753767625,0.070853084933748,2.7526849895751115,3.6379090253378665,0.0261162551440329,6498.868916299558,5.227528821844222,0.0287497411708412,2.0310000000000006,2.624803967863658,0.0093637117055326,0.1391873190376004,0.2592166575845571,-357.46,8.85387,1
CHEMBL4794515,5.111041322218161,0.2756303044194358,1.0,1.447824625006629,3.399530515828427,5.48492571425947,5.48492571425947,0.003,1.598903761780551,31.973198093012563,2.803888888888889,0.1923076923076923,3.456250209332112,3.4251348434911115,0.0,1.0,0.9703762153252103,8,2.8198177421796684,0.0,5.48492571425947,0.0833333333333333,0.0,0.4843518518518518,0.0,4.200491240531073,0.4843518518518518,1.1253761180398083,0.4969916330729823,0.7322047360813986,0.1443375672974064,0.0,0.3328502558335519,57.34,0.0,1.2480144375369429,0.0,0.4843518518518518,212.1360443661702,5.196270435704132,3.7867688906234536,4,0.4615384615384615,0.0078124999999999,0.1006341854003946,0.4023689270621825,2.999702688579391,0.0169444444444444,2987.789619999998,3.681972046009713,0.0494320971048178,0.783,0.0,0.0123456790123456,0.0,0.0,-249.59,5.66106,0
CHEMBL4795831,4.883079402351695,0.5420802346803429,11.825006130778272,1.8697315938779755,3.823473887287896,-0.4688276914477614,4.050705828392863,1.0260000000000002,1.931192814144572,31.972073035427417,2.847924238857819,0.5072463768115942,4.177548701938955,4.063512814786292,4.940883505465508,1.987981823826373,1.6456738880246904,11,3.829504752114547,0.0,2.3590435277943507,0.4388321936425753,0.0,0.4640911991463861,1.0,4.197414626877097,0.3169182135239514,0.7365068639306552,0.835528676270018,0.6974691494688161,0.2621886974951644,0.0,0.266680568761361,157.46999999999997,0.3831547161967765,1.6980929661449924,0.0,0.3169182135239514,236.02676596680263,-4.617189720989199,4.046593377661717,5,0.2954545454545454,0.0082360297514067,0.0766817108486014,2.1332707073421946,3.77207751734257,0.0235737179487179,7390.085335000014,4.675660151046505,0.0322076147669002,3.955,3.978297750259539,0.0056510416666666,0.1522454957783936,0.0,-321.07,4.61979,0
CHEMBL4797194,4.0402837417401605,0.3677208207297966,11.08772139765936,1.8939080948193423,3.8838199329079,0.7117207644122985,1.8810343678556245,0.784,1.9143489564899376,19.000611070026903,3.156556411144705,0.3055555555555556,4.940220359649859,3.900011759805619,2.716342409518831,1.040041911525952,1.6411398822210586,13,3.5751570730248883,0.1020620726159657,1.1693136034433258,0.8876952379401778,0.1020620726159657,0.3704396345697752,1.0,4.045872681257253,0.2335328089569159,0.9992116810283714,0.8300618858654571,0.7183452708768577,0.2628917115316043,0.4744113462786196,0.2280838485724256,101.88,0.0999999999999999,1.784812644905347,0.3684031498640386,0.2335328089569159,207.6367324370173,-13.685565070340424,3.963144129860504,9,0.3,0.0112057365033555,0.0712481538925266,2.837235978937993,3.6737309866697454,0.0293658280922431,6289.752523299556,5.165772379551376,0.0284056704473412,2.1610000000000005,2.716342409518831,0.0086944720017636,0.1454032687224206,0.2299184891615726,-282.78,7.72354,1
CHEMBL4797791,4.378386337493611,0.3151124998711559,8.641098269339812,1.903436282160284,3.885819092919765,0.6759375720903981,1.7702500490472564,0.784,1.9148995391289023,15.996944997424954,3.3220090860418243,0.2784810126582278,4.758527116188807,3.901536531405709,2.401921078936633,1.144714242553332,1.6315882917417224,13,3.573256928303296,0.1020620726159657,1.0943124769568584,0.8446255085730439,0.1020620726159657,0.3294128488554895,1.0,4.020780761794246,0.2057357410556814,1.0922404759344555,0.7745530202821869,0.7137564499161513,0.2845177968644246,0.4619205158383168,0.2237618406663584,111.11,0.0999999999999999,1.776929739845596,0.381571414184444,0.2057357410556814,200.5782755841716,-16.018050380064647,3.9637184255599367,9,0.3414634146341463,0.0087904134400091,0.0718611009116312,2.4630156429954275,3.649444681760329,0.0266975308641975,6118.466502000018,4.893781686994544,0.0301379067002921,2.419,2.401921078936633,0.0086229709647919,0.1303303881191906,0.2983591613973908,-232.88,8.63827,1
CHEMBL4798190,5.501322758841214,0.3131034520168226,10.367139758518167,1.870216700468064,3.830554378055553,-0.4341526035683943,1.6616322405256263,1.152,1.932372943838484,31.973074919566983,3.1042205351541154,0.4929577464788732,4.133574734132458,4.063514259459927,3.999990701270472,1.987981823826373,1.6460892237196012,11,3.8297213551738496,0.0,1.096923179696421,0.4541241452319314,0.0,0.3418631260758231,1.0,4.197414647829871,0.3004849414088612,1.2125700013321978,0.8157827319786191,0.6933907317984028,0.2621886974951644,0.0,0.3071551327373056,153.31,0.0999999999999999,1.6980932476408168,0.0,0.3004849414088612,238.52854824166863,-1.8775527149037128,4.046593389734685,5,0.3181818181818182,0.0077216264592256,0.0783088073591762,1.94082061761232,3.772101472401855,0.0221862139917695,8052.289182000015,4.673129380077216,0.0326323865660398,4.167000000000001,3.849022848782118,0.0056510416666666,0.1739629445598106,0.0261463797752687,-242.34,6.17393,0
CHEMBL4798276,4.909849133331211,0.3329370013614533,3.3046465096195496,1.6085535008965175,3.7887071450482535,5.598201576161919,5.598201576161919,0.371,1.9417271098076143,15.995927254619572,2.8369080637006463,0.5,3.8291568221794137,3.798294573830032,1.3433569233753422,0.7841369378620653,1.372874416517865,5,3.3672911394987355,0.0,5.598201576161919,0.2874574785652649,0.0,0.4700391560584493,0.0,3.857545225417164,0.4183351722231592,1.22233043223977,0.5360610476249524,0.6990754214217717,0.0,0.0,0.2283650825658676,58.2,0.1111111111111111,1.4731851166054235,0.0,0.4183351722231592,223.4368203511284,7.103968410825959,3.839026022846261,0,0.3461538461538461,0.0073604978053599,0.0869331504166028,1.2129861445882282,3.6939641003275874,0.0270486111111111,3861.863728,4.707759350134052,0.0381221846452219,1.905,1.1867784234094791,0.0099372427983539,0.0170103454359942,0.0,-276.81,6.08068,0
CHEMBL4798363,5.053491170263866,0.2521047411568032,12.121705347107197,1.8665053979807849,3.6460878866776105,2.170883025020584,7.155152302208361,1.052,1.9055891722198457,31.97207314280874,2.761962761554103,0.2619047619047619,4.830734380063138,3.902889942623162,0.0,1.3783426653724369,1.7767693076070774,14,3.678991581849845,0.0,4.984269277187778,0.1666666666666666,0.0,0.3805911760598803,0.0,3.972205330286751,0.3763128223342513,1.2278835204255385,0.9239574541236246,0.7219384692753099,0.0,0.4687608464564395,0.2614450704582821,152.65,0.7143867610332572,1.834979274132256,0.0,0.3763128223342513,208.45292781610416,-11.151357234699544,3.913839206500642,8,0.2727272727272727,0.0089023263626438,0.0839211981868413,2.4264191772658084,3.624698757471429,0.0218114241001564,7751.59436100002,4.842746310090561,0.0348141708729446,3.096,-0.5849495287922338,0.0080324074074074,0.1270650458062571,0.4802174218312771,-343.19,7.56864,1
CHEMBL4798587,4.919481765323439,0.2503245072901226,2.799110343236914,1.9023015635191,3.7885477076715786,5.412090162259863,5.412090162259863,0.371,1.941920971070479,15.995928775941636,2.851887986225212,0.2727272727272727,3.8335877190946,3.797746754678392,1.2884113535843795,0.7841369378620653,1.4825998090581654,11,3.374913222200876,0.0,5.412090162259863,0.1853954059492991,0.0,0.4493836855369073,0.0,3.8570380783453952,0.4121224469333391,1.2581596700075668,0.5360610476249524,0.7156214884626864,0.0,0.0,0.2287180526657338,58.2,0.1111111111111111,1.70589641907587,0.0,0.4121224469333391,206.37165011172883,4.332039354194178,3.838762191307288,7,0.4642857142857143,0.008193937800563,0.0915977228535911,1.0088619993562966,3.506476810838512,0.0249485596707818,4302.784603000012,4.720047308417351,0.0407860015515463,1.7119999999999995,1.1753270552629271,0.0080059523809523,0.0170103454359942,0.0,-279.64,5.86492,0
